radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
120.046743,0.287,-28.619933,1.88,3,NA,NA,14.543,-0,NA,NA,NA,NA,NA,NA
120.046817,0.762,-28.619224,0.946,6,13.632,0.039,14.485,0.008,NA,NA,NA,NA,NA,NA
120.046997,1.064,-28.21716,0.79,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.047379,0.831,-28.184293,0.945,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.047435,1.262,-28.745395,1.444,2,NA,NA,NA,NA,16.091,-0,NA,NA,NA,NA
120.047483,1.217,-28.745676,1.298,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.047505,1.189,-28.745698,1.284,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.047612,1.264,-28.803089,0.984,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.047637,1.086,-28.803265,1.146,4,15.717,-0,16.653,-0,16.165,-0,15.366,-0,15.241,-0
120.047757,1.127,-28.803103,0.913,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.047953,0.724,-28.566008,0.853,6,14.349,0.027,15.007,0.027,14.658,-0,14.182,-0,14.021,-0
120.048221,1.226,-28.405912,0.783,2,15.137,-0,16.09,-0,15.509,-0,14.831,-0,NA,NA
120.04829,0.768,-28.406034,0.993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.04833,1.632,-28.803232,1.118,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.048378,0.541,-28.764749,0.492,7,13.018,0.005,13.862,0.011,13.38,-0,12.749,-0,12.599,-0
120.048638,0.893,-28.592086,0.863,3,14.055,-0,14.596,-0,14.252,-0,13.943,-0,13.856,-0
120.048725,0.661,-28.592097,0.725,6,14.059,0.039,14.587,0.047,NA,NA,NA,NA,NA,NA
120.049525,0.634,-28.969872,1.036,3,15.933,-0,17.393,-0,NA,NA,NA,NA,NA,NA
120.049995,1.498,-28.715222,1.278,2,NA,NA,NA,NA,NA,NA,NA,NA,14.619,-0
120.05001,0.693,-28.678821,0.6,7,14.023,0.008,15.437,0.034,14.664,-0,13.521,-0,13.117,-0
120.050052,1.035,-28.678803,0.602,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.050227,1.015,-28.495437,1.141,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.050275,0.677,-28.83317,0.571,4,14.084,-0,15.422,-0,14.661,-0,13.586,-0,13.114,-0
120.050282,0.569,-28.833168,0.577,6,14.066,0.006,15.401,0.091,NA,NA,NA,NA,NA,NA
120.051357,1.284,-28.787523,0.451,2,NA,NA,NA,NA,16.846,-0,15.882,-0,NA,NA
120.05169,0.608,-28.582721,0.636,7,11.731,0.01,12.029,0.017,11.82,0.006,11.716,0.012,11.801,-0
120.051872,0.951,-28.913765,0.644,6,14.559,0.015,15.71,0.113,15.175,-0,14.099,-0,13.695,-0
120.051919,0.945,-28.913769,0.642,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.051954,0.889,-28.467356,1.332,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.052478,1.332,-28.669574,0.594,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.052501,0.968,-28.963165,1.003,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.052509,1.037,-28.857972,0.862,3,15.473,-0,16.082,-0,15.742,-0,15.302,-0,15.259,-0
120.052546,1.034,-28.963314,1.105,3,15.511,-0,16.393,-0,15.879,-0,15.283,-0,14.993,-0
120.052596,1.149,-28.857822,1.103,4,15.54,-0,15.976,-0.094,NA,NA,NA,NA,NA,NA
120.053011,0.498,-28.421514,0.587,5,11.717,0.006,12.07,0.03,11.832,0.006,11.702,0.026,11.69,-0
120.053012,0.759,-28.430627,0.884,4,15.092,-0,16,-0,15.458,-0,14.835,-0,14.676,-0
120.053019,0.653,-28.430657,1.09,3,15.082,-0,15.843,-0.071,NA,NA,NA,NA,NA,NA
120.053087,1.103,-28.430724,0.757,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.053474,1.728,-28.974227,1.222,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.053552,1.147,-28.514056,0.856,3,15.074,-0,15.547,-0,15.217,-0,NA,NA,NA,NA
120.053681,1.98,-28.858064,0.389,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.054066,0.457,-28.62537,0.864,2,NA,NA,NA,NA,16.352,-0,15.575,-0,NA,NA
120.054076,0.876,-28.948309,0.872,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.054437,0.411,-28.259703,0.604,5,12.581,0.053,12.943,0.095,12.74,0.111,12.517,0.066,12.552,-0
120.054867,1.458,-28.843405,0.858,2,15.946,-0,16.656,-0,16.21,-0,15.812,-0,15.744,-0
120.054993,1.089,-28.843571,1.269,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.055208,0.992,-28.843414,0.945,4,16.042,-0,16.437,-0.098,NA,NA,NA,NA,NA,NA
120.055474,0.684,-28.506102,0.684,5,13.319,0.01,14.273,0.02,13.754,0,12.992,0.01,12.77,-0
120.05584,1.109,-28.815142,1.148,3,15.795,-0,16.564,-0,16.108,-0,15.585,-0,15.405,-0
120.055879,1.215,-28.81501,1.149,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.056001,0.58,-28.234285,1.276,2,13.546,-0,13.948,-0,13.687,-0,13.504,-0,13.572,-0
120.056029,1.146,-28.815157,0.882,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.056039,0.526,-28.202735,0.643,3,15.018,-0,16.57,-0,15.818,-0,14.493,-0,13.915,-0
120.056109,0.551,-28.234389,0.733,4,13.532,0.021,13.875,0.037,13.685,-0,13.468,-0,NA,NA
120.056202,0.648,-28.565939,0.541,5,13.483,0.025,14.079,0.02,13.74,-0,13.322,-0,13.156,-0
120.056443,1.219,-28.745539,1.198,3,NA,NA,16.694,-0,NA,NA,NA,NA,NA,NA
120.056558,1.164,-28.744804,1.035,3,16.079,-0,NA,NA,16.474,-0,NA,NA,NA,NA
120.057237,1.124,-28.456513,1.032,4,15.489,-0,16.327,-0,15.802,-0,15.146,-0,NA,NA
120.05727,1.068,-28.456502,1.111,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.057402,0.389,-28.365937,0.458,4,13.033,0.006,14.26,0.015,13.592,0.01,12.6,0.006,12.231,-0
120.057847,1.218,-28.559673,1.743,2,NA,NA,NA,NA,17.059,-0,16.264,-0,NA,NA
120.058059,0.593,-28.576216,0.603,7,11.095,0.026,11.309,0.009,11.119,-0,11.113,-0,11.222,-0
120.058454,0.862,-28.222173,0.813,3,15.205,-0,15.716,-0,15.365,-0,15.004,-0,14.992,-0
120.058873,0.755,-28.400556,0.949,4,15.373,-0,15.944,-0,15.599,-0,15.331,-0,15.214,-0
120.05894,0.558,-28.381436,0.717,5,13.177,0.041,14.212,0.01,13.647,0.006,12.834,0.054,NA,NA
120.059026,0.984,-28.613201,0.924,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.059041,0.863,-28.613131,0.986,3,14.835,-0,15.502,-0,15.107,-0,14.646,-0,14.486,-0
120.059086,0.829,-28.613206,0.894,5,14.864,0.057,15.466,0.033,NA,NA,NA,NA,NA,NA
120.059296,1.174,-28.515496,0.912,3,15.323,-0,15.795,-0,15.514,-0,15.195,-0,NA,NA
120.059429,0.39,-28.253656,1.037,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.059624,1.266,-28.977272,0.843,2,NA,NA,16.873,-0,16.228,-0,15.267,-0,NA,NA
120.059906,0.7,-28.439697,0.595,4,12.756,-0,13.071,-0,12.849,-0,12.743,-0,12.794,-0
120.05991,1.089,-28.683245,0.743,2,13.192,-0,14.321,-0,13.717,-0,12.778,-0,12.376,-0
120.059935,0.563,-28.439724,0.597,3,12.788,-0,13.021,-0.008,12.861,-0,12.798,-0,NA,NA
120.059955,1.078,-28.977188,0.905,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.060069,0.53,-28.683294,0.624,6,13.201,0.018,14.321,0.01,13.761,-0,12.832,-0,NA,NA
120.060328,0.761,-28.903563,0.819,6,14.625,0.042,15.241,0.006,NA,NA,NA,NA,NA,NA
120.060348,0.866,-28.903566,0.819,4,14.661,-0,15.174,-0,14.846,-0,14.432,-0,14.256,-0
120.06049,0.745,-28.930261,0.672,6,14.239,0.023,15.37,0.094,14.766,-0,13.834,-0,13.448,-0
120.060582,0.568,-28.303818,0.79,3,14.618,-0,15.962,-0,15.321,-0,14.132,-0,13.525,-0
120.061027,0.415,-28.274296,0.634,5,13.334,0.013,14.025,0.034,13.633,0.015,13.089,0.018,12.998,-0
120.061141,0.819,-28.954688,0.492,2,14.757,-0,15.789,-0.076,NA,NA,NA,NA,NA,NA
120.061278,0.814,-28.585596,0.436,2,16.298,-0,17.213,-0,16.59,-0,15.497,-0,NA,NA
120.061376,0.892,-28.359637,1.088,3,15.449,-0,16.17,-0,15.671,-0,15.226,-0,15.09,-0
120.061851,0.576,-28.912688,0.525,7,13.876,0.006,15.059,0.042,14.416,-0,13.468,-0,13.061,-0
120.062755,0.868,-28.664469,0.882,5,14.636,0.022,15.414,0.031,NA,NA,NA,NA,NA,NA
120.062782,0.822,-28.664507,0.924,3,14.644,-0,15.361,-0,14.944,-0,14.387,-0,14.21,-0
120.062981,2.003,-28.954998,0.794,4,14.526,-0,15.258,-0,14.889,-0,14.371,-0,NA,NA
120.062986,0.888,-28.182236,1.829,2,NA,NA,NA,NA,NA,NA,NA,NA,14.261,-0
120.063208,1.141,-28.721172,1.136,4,15.988,0.116,16.585,0.216,16.352,-0,15.584,-0,NA,NA
120.063686,0.988,-28.182662,0.813,5,14.597,0.035,15.389,0.054,14.935,-0,14.35,-0,NA,NA
120.06375,1.09,-28.954825,1.22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.063751,1.05,-28.954956,1.013,5,14.59,-0,15.322,-0.05,14.823,-0,14.429,-0,NA,NA
120.06406,0.895,-28.468382,0.897,5,15.145,0.025,15.684,0.095,15.392,-0,14.998,-0,NA,NA
120.064082,1.176,-28.444313,0.378,2,16.03,-0,17.169,-0,16.566,-0,15.412,-0,NA,NA
120.064185,0.729,-28.65461,0.61,7,14.356,0.042,15.674,0.038,15.006,-0,13.863,-0,13.394,-0
120.064513,1.46,-28.468368,1.052,2,NA,NA,NA,NA,NA,NA,NA,NA,14.907,-0
120.064625,0.786,-28.385375,0.718,5,14.331,-0,16.212,-0,15.245,0.006,13.622,0.034,12.905,-0
120.064639,0.593,-28.449735,0.517,4,13.264,-0,13.658,-0.013,13.433,-0,13.188,-0,NA,NA
120.064648,0.567,-28.449715,0.551,3,13.262,-0,13.69,-0,13.421,-0,13.165,-0,13.113,-0
120.064652,0.895,-28.385329,0.698,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.064945,1.011,-28.290507,0.919,4,14.873,0.023,15.603,0.103,15.202,-0,14.642,-0,14.51,-0
120.06497,0.828,-28.730356,1.516,2,15.751,-0,NA,NA,16.115,-0,15.396,-0,15.257,-0
120.065167,1.257,-28.290404,0.739,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.065265,0.754,-28.204928,1.105,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.0653,1.011,-28.730384,1.012,4,NA,NA,16.69,-0,NA,NA,NA,NA,NA,NA
120.065362,0.589,-28.394415,1.174,3,NA,NA,NA,NA,16.691,-0,16.011,-0,NA,NA
120.065631,0.452,-28.493848,0.528,5,11.724,0,11.739,0.035,11.64,0.01,11.843,0.008,12.059,-0
120.065737,1.28,-28.766065,0.872,2,15.864,-0,17.002,-0,NA,NA,NA,NA,NA,NA
120.066181,1.192,-28.602447,0.523,2,NA,NA,NA,NA,NA,NA,NA,NA,15.248,-0
120.066334,1.262,-28.854481,0.712,3,16.181,-0,16.939,-0,16.59,-0,15.967,-0,15.586,-0
120.066709,0.918,-28.736036,0.919,5,15.019,0.077,15.512,0.047,NA,NA,NA,NA,NA,NA
120.066782,1.291,-28.814547,1.173,4,NA,NA,NA,NA,16.428,-0,15.392,-0,14.901,-0
120.067286,1.613,-28.854775,0.41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.06762,0.752,-28.265452,0.903,4,15.765,0.021,16.337,0.175,16.046,-0,15.574,-0,NA,NA
120.067797,0.816,-28.897862,0.916,4,15.205,-0,15.63,-0,15.319,-0,15.142,-0,15.479,-0
120.06785,0.911,-28.897606,1.516,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.067968,1.087,-28.575141,0.121,2,NA,NA,NA,NA,17.001,-0,NA,NA,NA,NA
120.068066,0.541,-28.893062,1.501,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.068372,0.473,-28.483519,0.706,5,12.761,0.008,13.351,0.011,13.011,0.023,12.568,0.018,12.483,-0
120.068592,1.154,-28.837481,0.975,4,15.631,-0,16.379,-0,15.93,-0,15.306,-0,15.137,-0
120.068686,0.47,-28.43456,0.81,3,13.308,-0,14.033,-0,13.614,-0,13.097,-0,12.985,-0
120.068695,1.326,-28.837515,1.02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.068696,0.423,-28.434586,0.71,4,13.276,-0,14.037,-0.018,13.636,-0,13.054,-0,NA,NA
120.068962,0.813,-28.575255,0.828,2,NA,NA,NA,NA,NA,NA,16.099,-0,NA,NA
120.06957,1.198,-28.274054,1.391,3,15.408,-0,NA,NA,15.721,-0,15.199,-0,15.039,-0
120.069658,1.091,-28.274221,1.466,3,NA,NA,NA,NA,15.763,-0.043,14.528,-0,NA,NA
120.069663,1.13,-28.274008,1.436,3,NA,NA,16.19,-0,NA,NA,NA,NA,NA,NA
120.06982,1.168,-28.966541,1.193,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.069913,1.069,-28.966698,1.12,4,15.4,-0,16.144,-0,NA,NA,NA,NA,14.875,-0
120.070023,1.092,-28.966619,1.096,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.070051,0.714,-28.373143,0.514,4,13.252,-0,13.741,-0,13.445,-0,13.165,-0,13.149,-0
120.070065,0.505,-28.373162,0.624,5,13.275,0.023,13.683,0.017,13.452,-0,13.174,-0,NA,NA
120.070075,1.168,-28.966769,0.916,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.070194,0.394,-28.226191,0.559,5,11.292,0.02,11.577,0.034,11.378,-0,11.253,-0,11.316,-0
120.070586,0.969,-28.353995,1.111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.070724,0.583,-28.623985,0.605,7,11.773,0.014,12.849,0.009,12.266,0.01,11.448,0.035,11.109,-0
120.070752,1.237,-28.933577,0.717,2,9.886,-0,10.886,0.025,10.334,0.058,9.55,-0,9.277,0.036
120.07079,1.037,-28.584683,0.779,2,13.53,-0,14.842,-0,14.187,-0,13.059,-0,12.599,-0
120.070923,0.424,-28.933709,0.4,6,9.862,0.019,10.858,0.023,10.297,0.022,9.524,0.025,9.271,0.109
120.071127,0.721,-28.584696,0.743,5,NA,NA,NA,NA,14.16,-0.018,13.03,-0,NA,NA
120.072027,1.464,-28.870441,0.479,2,16.614,-0,18.178,-0.461,NA,NA,16.79,-0,NA,NA
120.072645,1.197,-28.736864,0.668,4,15.104,-0,16.401,-0,15.795,-0,14.703,-0,14.348,-0
120.072695,1.316,-28.736864,0.915,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.073031,0.567,-28.508458,0.672,4,11.354,-0,12.707,-0,11.988,-0,10.895,0.016,10.489,0.125
120.073045,0.511,-28.50852,0.604,4,11.355,-0,12.705,-0.006,12.018,-0,10.884,0,10.451,0.057
120.07322,1.222,-28.65353,0.867,4,14.054,-0,14.626,-0,14.257,-0,13.929,-0,13.847,-0
120.073309,0.883,-28.947223,1.098,3,NA,NA,NA,NA,NA,NA,NA,NA,15.648,-0
120.073338,0.703,-28.65364,0.808,6,14.068,0.006,14.612,0.02,NA,NA,NA,NA,NA,NA
120.073368,0.707,-28.545717,0.942,4,16.07,-0,17.026,-0,NA,NA,NA,NA,NA,NA
120.073438,0.818,-28.697242,1.084,6,14.803,0.016,16.167,0.059,15.408,-0,14.369,-0,13.939,-0
120.073687,0.959,-28.913395,0.892,4,15.451,-0,16.247,-0,15.771,-0,15.235,-0,14.998,-0
120.073725,0.85,-28.846052,0.835,6,14.769,0.073,15.397,0.047,15.077,0.042,14.632,0.017,14.595,-0
120.074157,1.029,-28.291755,1.202,3,15.363,-0,16.028,-0,15.571,-0,15.038,-0,14.895,-0
120.074175,1.121,-28.595743,1.04,4,15.997,-0,16.873,-0,16.324,-0,15.637,-0,15.11,-0
120.075009,1.06,-28.565643,0.784,4,15.205,0.019,16.184,0.043,15.627,0,14.818,0.018,14.718,0.008
120.075219,0.754,-28.236809,1.098,3,15.854,-0,17.156,-0,16.409,-0,15.548,-0,15.227,-0
120.075346,0.842,-28.236234,1.111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.075527,0.632,-28.762721,0.427,7,12.46,0.008,12.831,0.012,12.584,-0,12.414,-0,12.424,-0
120.075704,1.198,-28.7769,0.76,2,12.843,-0,14.2,-0,13.464,-0,12.369,-0,11.961,-0
120.075883,0.653,-28.776982,0.488,6,12.84,0.006,14.221,0.036,NA,NA,NA,NA,NA,NA
120.075968,0.555,-28.437262,0.995,2,NA,NA,NA,NA,NA,NA,15.653,-0,NA,NA
120.076664,0.759,-28.726715,0.952,3,15.165,-0,15.875,-0,15.448,-0,14.926,-0,14.817,-0
120.076678,2.076,-28.437681,0.651,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.076688,0.767,-28.726713,0.998,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.077454,0.734,-28.968019,0.716,7,14.711,0.04,15.253,0.006,14.947,-0,14.517,-0,14.432,-0
120.077572,1.218,-28.967923,0.998,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.077758,1.72,-28.317831,0.477,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.077911,0.944,-28.855867,1.201,3,15.971,0.048,17.354,0.008,16.655,0,15.442,0.01,NA,NA
120.077942,0.75,-28.567024,1.468,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.078748,1.179,-28.317559,0.961,4,NA,NA,NA,NA,NA,NA,NA,NA,11.802,-0
120.079165,0.821,-28.301779,0.995,2,14.851,-0,15.314,-0,15.025,-0,14.769,-0,14.652,-0
120.079183,1.366,-28.718698,1.275,2,NA,NA,16.544,-0,16.13,-0,NA,NA,NA,NA
120.079198,0.747,-28.301704,0.774,4,14.827,-0,15.226,-0.039,NA,NA,NA,NA,NA,NA
120.079248,1.355,-28.890143,0.643,4,NA,NA,NA,NA,16.751,-0,15.86,-0,NA,NA
120.079413,1.237,-28.718603,1.308,4,15.884,-0,NA,NA,NA,NA,NA,NA,NA,NA
120.07948,1.079,-28.718666,1.416,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.080207,0.697,-28.432843,1.112,3,15.049,-0,16.049,-0,15.527,-0,14.747,-0,14.675,-0
120.080663,1.015,-28.579219,1.321,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.080896,0.861,-28.670226,0.909,7,14.398,0.079,15.09,0.026,14.684,-0,14.19,-0,13.955,-0
120.080998,0.836,-28.753527,1.032,2,15.008,-0,16.495,-0.099,NA,NA,NA,NA,NA,NA
120.081432,0.796,-28.866516,0.916,4,16.348,-0,17.095,-0.178,16.61,-0,16.155,-0,NA,NA
120.081832,0.951,-28.381866,1.057,3,NA,NA,NA,NA,16.032,-0,15.608,-0,NA,NA
120.082056,1.129,-28.777433,0.478,4,14.572,-0,15.029,-0,14.713,-0,14.453,-0,NA,NA
120.082063,1.005,-28.381895,0.887,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.082256,1.294,-28.7775,0.411,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.082618,1.225,-28.852669,1.413,2,15.483,-0,NA,NA,15.667,-0,15.529,-0,15.323,-0
120.082983,1.095,-28.441865,0.993,2,15.536,-0,16.223,-0,15.758,-0,15.38,-0,15.361,-0
120.083024,1.076,-28.28415,0.436,3,14.697,-0,15.282,-0,14.918,-0,14.559,-0,14.583,-0
120.083153,1.126,-28.852333,0.993,4,NA,NA,15.996,-0,NA,NA,NA,NA,NA,NA
120.083235,0.785,-28.284086,0.66,4,14.69,-0,15.124,-0.037,NA,NA,NA,NA,NA,NA
120.083281,1.131,-28.852396,1.287,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.083291,1.247,-28.852319,1.045,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.083329,0.926,-28.883896,1.119,4,NA,NA,NA,NA,NA,NA,NA,NA,15.298,-0
120.083419,0.903,-28.88372,1.394,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.083422,0.841,-28.883748,1.069,5,15.107,-0,15.826,-0.083,NA,NA,NA,NA,NA,NA
120.083461,0.93,-28.883423,1.296,2,15.159,-0,15.825,-0,15.466,-0,15.01,-0,NA,NA
120.083515,0.537,-28.562504,0.586,6,12.927,0.008,13.081,0.014,12.908,0,13.012,0.027,13.158,-0
120.084291,0.721,-28.202153,0.722,5,13.961,0.036,14.529,0.041,14.175,0.037,13.806,0.015,13.669,-0
120.085203,0.542,-28.256946,0.565,5,13.712,0,15.001,0,14.331,0.021,13.305,0.028,12.856,-0
120.085464,0.702,-28.213642,0.796,4,15.025,0.036,15.86,0.024,15.39,0.017,14.387,0.526,14.623,0.033
120.085478,0.872,-28.636058,1.012,2,NA,NA,NA,NA,NA,NA,NA,NA,15.393,-0
120.085677,0.77,-28.635292,1.118,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.08585,0.8,-28.505211,0.57,2,15.87,-0,17.296,-0.267,NA,NA,NA,NA,NA,NA
120.085857,0.832,-28.946555,1.016,3,14.229,-0,14.914,-0,14.507,-0,13.99,-0,13.887,-0
120.085866,0.712,-28.946544,0.728,5,14.247,-0,14.917,-0.035,NA,NA,NA,NA,NA,NA
120.086085,1.062,-28.785794,0.865,5,15.542,-0,16.25,-0,15.714,0.06,15.297,0.062,15.352,-0
120.086287,1.259,-28.785896,1.171,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.086456,0.785,-28.588859,0.662,4,14.035,-0,14.628,-0,14.284,-0,13.923,-0,13.842,-0
120.08649,0.652,-28.58889,0.61,6,14.068,0.006,14.613,0.022,NA,NA,NA,NA,NA,NA
120.086502,1.415,-28.629902,1.52,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.086547,1.024,-28.630151,1.207,5,14.338,-0,15.201,-0.032,NA,NA,NA,NA,NA,NA
120.086553,0.999,-28.630313,1.251,4,14.408,-0,15.258,-0,14.924,-0,14.113,-0,14.122,-0
120.086603,0.929,-28.630212,1.112,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.086912,0.708,-28.542559,0.906,2,14.623,-0,16.578,-0,15.53,-0,13.879,-0,13.123,-0
120.086977,0.754,-28.542662,0.927,5,14.646,0.041,16.259,0.202,NA,NA,NA,NA,NA,NA
120.087039,0.696,-28.575295,0.653,5,11.581,-0,11.899,-0,11.679,-0,11.574,-0,11.614,-0
120.087042,0.708,-28.348195,0.567,4,13.47,-0,14.825,-0,14.086,-0,12.971,-0,12.528,-0
120.087054,0.565,-28.575319,0.577,6,11.58,0.011,11.887,0.006,11.685,-0,11.618,-0,NA,NA
120.08706,1.224,-28.802315,1.34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.08708,0.479,-28.348205,0.52,3,13.418,-0,14.779,-0.032,14.102,-0,12.943,-0,NA,NA
120.087211,0.727,-28.305753,0.994,3,15.336,-0,16.104,-0,15.726,-0,15.158,-0,15.142,-0
120.087295,1.18,-28.840132,1.474,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.087407,1.185,-28.306077,1.11,3,15.277,-0,15.985,-0.077,NA,NA,NA,NA,NA,NA
120.087626,0.753,-28.450356,0.988,4,15.49,0.084,16.36,0.147,15.974,-0,15.183,-0,15.049,-0
120.087816,0.918,-28.877072,0.747,7,14.767,0.019,15.277,0.009,14.965,-0,14.75,-0,14.528,-0
120.08821,1.014,-28.429204,0.877,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.088217,0.963,-28.429266,0.642,4,14.599,-0,15.273,-0,14.929,-0,14.431,-0,14.469,-0
120.088603,0.559,-28.923272,0.62,7,13.937,0.027,14.632,0.017,14.23,-0,13.712,-0,13.611,-0
120.08895,1.056,-28.830978,1.022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.089087,1.018,-28.830952,1.032,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.090009,1.737,-28.296382,1.053,2,NA,NA,17.151,-0,16.752,-0,NA,NA,NA,NA
120.091074,0.507,-28.551963,0.588,5,10.675,0.024,10.97,0.018,10.748,0.03,10.631,0.03,10.677,0.114
120.091584,0.892,-28.766209,0.904,6,15.199,0.011,15.716,0.026,15.438,-0,15.039,-0,15.025,-0
120.091629,0.871,-28.274388,1.329,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.091638,0.678,-28.275061,0.714,6,14.141,0.038,14.796,0.047,14.452,-0,13.986,-0,13.913,-0
120.091695,1.044,-28.354131,1.58,3,NA,NA,16.63,-0,16.267,-0,15.366,-0,NA,NA
120.09181,0.728,-28.501098,0.785,4,14,-0,15.253,-0,14.593,-0,13.536,-0,NA,NA
120.091913,0.945,-28.783251,1.053,4,15.699,-0,17.011,-0,16.357,-0,15.092,-0,14.581,-0
120.091984,1.001,-28.78334,1.486,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.092033,1.28,-28.590529,1.123,2,15.926,-0,NA,NA,NA,NA,NA,NA,NA,NA
120.092218,1.23,-28.354605,0.718,3,15.934,-0,NA,NA,NA,NA,NA,NA,NA,NA
120.092761,0.821,-28.363123,0.692,3,14.607,-0,15.229,-0,14.884,-0,14.464,-0,14.339,-0
120.092778,0.476,-28.330345,0.581,6,12.272,0.013,13.609,0.04,12.929,0.023,11.81,0.019,11.361,-0
120.092853,0.828,-28.363154,0.65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.093043,0.799,-28.590407,1.146,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.093213,0.941,-28.520768,1.11,3,15.914,-0,17.846,-0,NA,NA,NA,NA,14.457,-0
120.093329,0.939,-28.87877,1.167,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.093375,0.788,-28.878949,1.256,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.093548,0.657,-28.668638,0.578,6,14.043,0.006,14.58,0.006,NA,NA,NA,NA,NA,NA
120.093553,0.708,-28.668634,0.625,5,14.041,-0,14.607,-0,14.25,-0,13.908,-0,13.816,-0
120.093944,1.16,-28.860289,1.146,4,NA,NA,NA,NA,NA,NA,NA,NA,14.674,-0
120.093976,1.306,-28.860258,1.192,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120.093978,0.632,-28.440966,0.352,2,NA,NA,NA,NA,16.389,-0,15.807,-0,NA,NA
120.094283,0.879,-28.738133,0.859,3,15.516,-0,16.46,-0,15.92,-0,15.176,-0,14.917,-0
