radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
155.062696,0.617,-59.044568,1.317,3,14.66,0.062,15.288,0.038,14.94,0.047,14.493,0.076,14.259,-0
155.062769,1.131,-58.807154,1.181,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.062844,1.055,-58.632797,1.096,3,13.973,-0,15.315,-0.058,14.644,-0,13.512,-0,13.027,-0
155.062894,1.022,-58.806987,1.442,3,14.25,-0,14.817,-0,14.446,-0,14.102,-0,NA,NA
155.062925,0.991,-58.807175,1.205,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.063003,0.465,-58.722751,1.449,3,NA,NA,17.382,-0,NA,NA,15.278,-0.067,NA,NA
155.063297,0.941,-58.807122,1.158,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.063317,1.047,-58.807059,1.25,4,14.197,-0,14.75,-0.031,14.435,0.041,14.058,0.039,NA,NA
155.063728,1.155,-58.981561,0.972,2,16.028,-0.068,NA,NA,16.411,0.047,15.764,0.041,15.46,-0
155.063893,1.544,-58.722543,0.54,2,NA,NA,NA,NA,16.337,-0.099,NA,NA,NA,NA
155.063993,0.345,-58.947318,1.087,2,15.523,0.038,16.622,0.196,16.032,0.028,15.139,0.035,14.786,0.03
155.064013,0.415,-58.88146,0.44,2,14.326,0,14.854,0.012,14.554,0.02,14.14,0.028,13.955,0.036
155.06407,0.797,-58.981349,0.984,2,16.083,-0,16.824,0.031,16.366,-0,15.823,-0,NA,NA
155.0644,0.597,-58.88102,0.984,2,14.29,0.021,14.832,0.006,14.528,-0,14.125,-0,13.931,-0
155.064634,0.86,-58.935238,0.421,2,15.101,-0,15.885,0.153,15.554,-0,14.97,-0,NA,NA
155.064653,0.991,-58.683884,1.39,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.064692,0.933,-58.683984,1.319,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.064708,0.899,-58.660239,0.529,3,15.649,-0,16.398,0,15.962,0.016,15.311,-0,NA,NA
155.064727,0.898,-58.683948,1.51,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.064742,0.903,-58.681128,1.472,3,15.04,-0,15.776,-0,NA,NA,NA,NA,NA,NA
155.064781,0.615,-58.660596,1.6,2,15.648,-0,16.401,-0,NA,NA,15.403,-0,15.026,0.033
155.064822,0.895,-58.683896,1.32,3,13.866,-0,14.892,-0.036,NA,NA,NA,NA,13.332,-0
155.064852,0.935,-58.683891,1.323,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.065191,1.09,-58.681022,1.477,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.065215,0.658,-58.615091,0.371,4,11.463,-0,11.795,-0,11.553,-0,11.413,-0,11.437,0.011
155.065245,1.027,-58.736088,0.523,2,NA,NA,NA,NA,NA,NA,12.252,-0,11.734,-0
155.065278,0.526,-58.615084,0.334,4,11.47,-0,11.812,-0,11.554,-0,11.433,-0,11.316,0
155.065286,0.511,-58.61508,0.342,3,11.402,-0,11.8,-0.003,NA,NA,NA,NA,11.437,-0
155.065378,0.971,-58.736081,0.587,3,NA,NA,NA,NA,13.643,-0,NA,NA,NA,NA
155.065396,0.947,-58.736074,0.589,3,NA,NA,NA,NA,NA,NA,NA,NA,11.753,-0.007
155.065407,0.795,-58.681507,1.597,3,13.924,-0,15.516,-0.04,NA,NA,NA,NA,NA,NA
155.065523,0.923,-58.488562,1.09,2,13.977,-0,14.514,-0,14.204,-0,13.776,-0,13.625,-0
155.065577,1.315,-58.659908,0.644,3,15.793,-0,NA,NA,15.969,-0.077,15.431,-0,15.047,-0
155.065637,0.784,-58.488674,1.043,2,13.943,-0,14.507,-0,14.211,-0,13.806,-0,13.609,-0
155.06565,1.229,-58.736152,0.891,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.065682,0.944,-58.488658,1.121,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.065691,0.98,-58.488675,1.151,4,13.847,-0,14.495,-0,14.214,-0,13.693,-0,13.469,-0.025
155.065699,0.982,-58.488592,1.063,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.0657,0.946,-58.48862,1.121,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.065723,0.932,-58.488617,1.145,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.065775,0.983,-58.488633,1.094,3,13.892,-0,14.513,-0.016,NA,NA,NA,NA,NA,NA
155.065785,0.974,-58.488614,1.123,3,NA,NA,NA,NA,NA,NA,NA,NA,13.611,-0.03
155.066123,1.37,-58.736298,1.016,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.067068,1.368,-58.696564,1.254,3,NA,NA,15.116,-0,14.832,-0,NA,NA,NA,NA
155.067156,1.167,-58.826822,0.777,3,NA,NA,NA,NA,NA,NA,15.053,0.024,14.803,0.066
155.067423,1.198,-58.696348,1.282,3,14.718,0.011,15.147,-0,NA,NA,14.524,-0,NA,NA
155.067593,1.084,-58.763477,1.362,3,15.596,-0,16.049,-0,15.717,0.034,15.329,-0,NA,NA
155.067655,0.667,-58.764511,0.578,2,NA,NA,NA,NA,NA,NA,15.445,-0,15.188,-0.109
155.067787,1.139,-58.696623,1.202,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.067878,0.923,-58.913033,0.544,2,15.049,-0,16.485,-0,15.691,-0,14.534,-0,13.903,0
155.068147,0.951,-58.696407,1.4,2,14.575,-0,15.107,-0.044,NA,NA,NA,NA,NA,NA
155.06824,1.315,-58.696697,0.884,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.068757,0.15,-58.889207,0.149,2,NA,NA,NA,NA,NA,NA,11.059,-0,10.298,0.039
155.068796,0.923,-58.827269,0.432,2,15.346,-0,16.272,-0,15.761,0,NA,NA,NA,NA
155.068796,0.859,-58.764012,0.58,2,NA,NA,NA,NA,NA,NA,15.329,-0.072,14.973,-0
155.069039,0.589,-58.762931,1.005,2,15.459,0.04,15.979,0.006,15.683,-0,NA,NA,NA,NA
155.069275,1.032,-58.888744,0.849,2,NA,NA,NA,NA,12.575,0.05,11.068,0.023,10.301,0.019
155.069294,1.156,-58.499721,0.492,2,15.982,0.008,17.252,0.054,16.59,-0,15.652,-0,NA,NA
155.069704,0.801,-58.542809,0.529,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.070288,0.264,-58.86248,0.097,2,12.115,0.023,12.183,0.01,12.038,-0,12.194,-0,12.314,-0
155.070316,0.746,-58.851622,1.12,2,15.017,-0,15.594,-0,15.199,-0.036,14.869,0.006,14.736,-0
155.070711,0.469,-58.862078,0.884,2,12.069,0.028,12.16,0,12.011,-0,12.105,-0,12.314,-0
155.071164,0.615,-58.538604,1.026,3,12.419,0,12.682,0.025,12.47,0.017,12.42,0.029,12.428,-0
155.071189,0.402,-58.548356,0.257,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.071198,0.582,-58.538584,0.853,3,NA,NA,NA,NA,NA,NA,NA,NA,12.486,-0
155.071261,0.395,-58.548345,0.292,3,10.639,0.019,12.032,0.008,11.291,0.015,10.163,0.034,NA,NA
155.071291,0.441,-58.548332,0.331,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.071295,0.766,-58.538643,1.088,4,12.37,-0,12.797,-0,12.527,-0,12.39,-0,12.389,-0.012
155.071307,1.271,-58.799228,1.461,2,NA,NA,NA,NA,NA,NA,14.414,-0,14.34,-0
155.071325,0.54,-58.538603,0.873,4,12.348,-0,12.677,-0.004,NA,NA,NA,NA,12.472,-0
155.071379,0.355,-58.548315,0.261,3,10.591,-0,12.071,-0.003,NA,NA,NA,NA,NA,NA
155.071403,0.516,-59.020462,0.848,2,NA,NA,NA,NA,NA,NA,14.388,-0,13.75,0.012
155.071548,0.534,-59.020485,1.409,2,14.842,-0,16.181,-0.05,15.41,-0,14.312,0.017,13.797,-0
155.07157,1.174,-58.729522,0.963,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.071655,1.151,-58.530669,1.423,2,15.419,-0,NA,NA,15.783,-0,15.337,-0,15.157,-0.124
155.071855,1.019,-58.72958,1.088,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.07186,1.164,-58.729456,0.825,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.072073,1.351,-58.799236,1.293,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.072262,1.11,-58.799368,1.423,4,14.559,-0,15.084,0.043,14.738,-0,14.43,-0,NA,NA
155.072513,1.037,-58.799443,1.49,2,14.567,-0,NA,NA,14.741,-0,NA,NA,NA,NA
155.072554,1.117,-58.799259,1.262,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.072736,1.024,-58.799195,1.417,3,14.512,-0,15.031,-0.039,14.704,-0,14.336,-0,14.271,-0
155.072929,1.054,-58.799403,1.305,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.072965,1.253,-58.690364,1.419,2,NA,NA,NA,NA,15.743,-0,15.018,-0,NA,NA
155.073512,0.504,-58.723664,0.425,2,11.127,-0,12.014,-0,11.532,-0,10.795,-0,10.513,-0
155.073531,0.488,-58.723655,0.433,2,11.127,-0,12.037,-0,11.526,-0,10.847,-0,10.524,-0
155.073554,0.377,-58.723646,0.415,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.073613,0.292,-58.723614,0.391,3,11.075,-0,12.016,-0.003,NA,NA,NA,NA,10.521,-0
155.074221,0.148,-58.674814,1.876,2,NA,NA,16.522,-0,NA,NA,NA,NA,15.375,-0.172
155.074267,0.862,-58.893075,1.203,2,12.039,0.034,12.587,0,12.258,0.014,11.88,0.04,11.815,-0
155.074789,1.099,-58.471411,1.015,2,12.609,-0,13.766,-0,13.171,-0,12.283,-0,11.849,-0.007
155.074825,0.523,-58.839386,1.024,2,13.577,0.036,14.148,0.016,13.798,-0,13.442,-0,13.26,-0
155.074841,0.926,-58.960287,0.347,2,15.252,0.035,16.046,-0,15.565,-0,14.906,-0,14.704,0.042
155.075079,0.383,-58.529613,0.791,2,15.621,-0,16.079,-0.074,NA,NA,NA,NA,NA,NA
155.075284,1.233,-58.71893,1.209,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.075473,0.765,-58.529333,0.902,2,NA,NA,NA,NA,NA,NA,NA,NA,15.252,-0.13
155.075633,0.266,-58.960036,1.436,3,15.174,0.025,16.066,0.063,15.618,-0,14.918,-0,14.593,-0
155.075676,0.971,-58.673892,1.162,2,15.781,-0.092,16.618,-0,16.036,-0,15.696,-0,NA,NA
155.076211,1.333,-58.626358,0.849,2,14.048,-0,14.838,-0,14.411,-0,13.76,-0,13.567,-0
155.076584,0.612,-58.470398,0.514,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.076595,1.101,-58.626327,0.908,2,14.053,-0,14.858,-0,NA,NA,NA,NA,NA,NA
155.07661,1.048,-58.626374,0.903,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.076664,0.536,-58.470386,0.497,3,12.593,-0,13.724,-0.009,NA,NA,NA,NA,NA,NA
155.076667,0.562,-58.470404,0.771,3,12.629,0.01,13.711,0.034,13.115,0,12.254,0.026,11.847,0.011
155.076668,1.053,-58.626388,0.917,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.076675,1.068,-58.626384,0.914,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.076693,1.082,-58.626377,0.887,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.076699,0.552,-58.470385,0.565,3,NA,NA,NA,NA,NA,NA,NA,NA,11.892,-0.007
155.076898,0.903,-58.626386,0.888,3,NA,NA,NA,NA,NA,NA,NA,NA,13.463,-0.033
155.076929,0.923,-58.626372,0.931,3,14.019,-0,14.816,-0.039,14.4,-0,13.764,-0,13.516,-0
155.076969,0.894,-58.626401,0.939,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.077123,0.704,-58.826963,1.088,2,15.851,-0,16.434,-0.156,16.137,-0,15.695,-0,NA,NA
155.077498,1.233,-58.644875,1.339,3,13.596,-0,NA,NA,13.829,0.006,13.516,-0,13.267,0.014
155.077616,1.068,-58.644739,1.117,4,13.596,-0,14.173,0.006,NA,NA,13.462,-0,NA,NA
155.077856,1.019,-58.644651,1.157,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.077865,0.997,-58.644672,1.168,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.077867,1.005,-58.460999,0.856,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.077867,0.999,-58.461,0.845,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.077875,1.002,-58.461021,0.876,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.07788,0.988,-58.644645,1.199,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.077929,1.138,-58.640206,1.675,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.07794,1.042,-58.461014,0.887,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.078069,0.916,-58.644612,1.163,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.078229,0.9,-58.46108,0.851,2,13.786,-0,14.227,-0.013,NA,NA,NA,NA,NA,NA
155.078289,0.945,-58.461027,0.923,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.078311,0.899,-58.64448,1.344,2,13.523,-0,14.105,-0.019,13.801,-0,13.362,-0,13.283,-0
155.078534,0.55,-58.773241,0.527,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.078611,0.505,-58.773207,0.584,4,12.247,0.024,12.833,0.006,12.508,-0,12.075,-0,12.012,-0
155.078705,0.606,-58.77319,0.804,3,12.31,0.012,12.85,0.021,12.522,0.008,12.139,0.028,12.014,0.038
155.07958,1.084,-58.640431,0.936,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.079712,1.221,-58.567465,1.062,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.079971,1.078,-58.567489,1.168,2,NA,NA,15.325,-0,15.011,-0,NA,NA,NA,NA
155.080082,1.417,-58.640264,0.925,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.080257,0.98,-58.567634,1.402,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.080335,0.955,-58.567352,1.209,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.080422,0.89,-58.567255,1.423,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.080484,1.092,-58.567451,1.072,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.080803,0.954,-58.567441,1.342,2,14.66,-0,15.338,-0.034,NA,NA,NA,NA,NA,NA
155.08082,1.261,-58.567092,1.451,2,15.115,-0,NA,NA,NA,NA,14.813,-0,NA,NA
155.081255,1.061,-58.596999,0.983,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.081338,1.008,-58.596996,0.983,3,14.151,0.03,14.892,0.006,14.475,0.011,13.923,0.024,13.735,0.02
155.081387,1.014,-58.597049,1.003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.081401,1.04,-58.597038,0.978,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.081591,1.119,-58.597095,0.956,3,NA,NA,NA,NA,NA,NA,NA,NA,13.591,-0.032
155.081595,1.116,-58.597087,0.966,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.081643,1.104,-58.597077,0.968,3,NA,NA,NA,NA,NA,NA,NA,NA,13.738,-0.031
155.081664,1.168,-58.597113,0.984,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.082057,0.871,-58.667165,0.441,2,NA,NA,NA,NA,17.167,0.016,15.505,0.026,14.725,0.089
155.08217,0.874,-58.59711,0.912,2,14.073,-0,14.863,-0.023,NA,NA,NA,NA,NA,NA
155.082385,0.218,-58.867457,0.123,2,12.979,0.014,13.67,0.006,13.268,0.006,12.789,0.012,12.61,0.034
155.082785,0.46,-58.867068,0.933,2,12.945,0.034,13.631,0.006,13.247,-0,12.729,-0,12.549,-0
155.083708,1.245,-58.703756,0.488,3,15.11,-0,15.889,0.03,15.502,0.044,14.927,0.089,NA,NA
155.084423,0.986,-58.703538,0.713,4,15.132,0.07,15.815,0.134,15.374,-0,14.798,-0,14.697,-0
155.084604,0.546,-59.009047,1.707,4,15.288,-0,16.236,-0.112,15.68,0.01,NA,NA,14.488,0.312
155.084901,0.054,-59.009741,1.861,2,NA,NA,NA,NA,NA,NA,14.912,0,NA,NA
155.085368,1.212,-58.462859,0.727,3,13.522,0.057,14.037,0,13.698,0.01,13.318,0.023,13.266,-0
155.085385,0.738,-58.678345,0.987,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.085476,0.729,-58.514912,0.695,3,12.704,-0,13.493,-0,13.06,-0,12.473,-0,12.303,-0.009
155.08552,0.649,-58.514883,0.519,4,12.765,0,13.48,0,13.064,0.006,12.53,0.008,12.351,-0
155.085534,0.645,-58.514888,0.515,2,NA,NA,NA,NA,NA,NA,NA,NA,12.376,-0
155.085598,1.216,-58.462914,0.798,3,NA,NA,NA,NA,NA,NA,NA,NA,13.193,-0
155.085622,0.544,-58.514858,0.491,3,12.694,-0,13.486,-0.007,NA,NA,NA,NA,NA,NA
155.085625,0.55,-58.514853,0.537,3,NA,NA,NA,NA,NA,NA,NA,NA,12.38,-0.009
155.085672,0.583,-58.514857,0.512,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.085705,0.833,-58.900366,0.916,4,12.649,0.029,13.159,0.005,12.846,0.016,12.511,0.042,12.431,0.013
155.08577,1.238,-58.462977,0.919,4,13.415,-0,14.038,-0,13.715,-0,13.209,-0,13.146,-0.019
155.085838,1.199,-58.462968,0.817,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086226,0.865,-58.463038,0.816,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086341,0.878,-58.463081,0.797,3,13.431,-0,14.156,-0.013,NA,NA,NA,NA,NA,NA
155.086355,0.851,-58.463077,0.841,3,NA,NA,NA,NA,NA,NA,NA,NA,13.291,-0.024
155.086483,0.938,-58.757775,0.942,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086487,0.954,-58.757788,0.993,3,13.908,0,14.654,0.022,14.197,0.015,13.671,0.026,13.511,0.02
155.086593,0.949,-58.757766,0.946,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086602,0.999,-58.757769,0.918,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086613,0.981,-58.757768,0.917,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086616,0.97,-58.757776,0.935,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086619,0.998,-58.757758,0.94,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086651,1.084,-58.75779,0.926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086652,1.022,-58.757761,0.941,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086653,1.017,-58.757761,0.965,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.086878,0.984,-58.757717,1.002,3,13.86,-0,14.572,-0.025,14.178,-0,13.638,-0,13.447,-0
155.087061,0.718,-58.678499,0.719,2,15.301,0.049,15.848,0.072,15.489,0.015,14.984,0.008,14.835,0.021
155.087184,0.196,-58.677754,1.376,2,15.197,-0,15.791,-0.081,NA,NA,NA,NA,NA,NA
155.088325,0.179,-58.973114,0.13,2,13.441,0.006,14.154,0.019,13.783,0.025,13.213,0.021,12.945,0.015
155.088794,0.776,-58.972786,0.772,2,13.389,0.055,14.089,0,13.709,0.01,13.186,0.045,12.933,0.048
155.089241,1.473,-58.434661,0.857,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.089731,0.571,-58.43575,1.554,2,14.833,-0,15.468,-0.064,15.155,-0,14.667,-0,NA,NA
155.090327,1.497,-58.744482,1.173,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.090522,0.237,-58.991244,0.291,2,13.018,-0,14.367,0.006,13.663,0.014,12.615,0.01,12.125,0.017
155.090586,0.814,-58.74434,0.596,3,14.904,0.022,15.653,0.056,15.247,0.023,14.597,0.011,14.42,0.07
155.090597,0.896,-58.779355,0.918,2,13.651,-0,14.272,-0,NA,NA,NA,NA,NA,NA
155.090667,1.185,-58.774011,0.722,2,NA,NA,13.905,-0,13.572,-0,NA,NA,13.028,-0
155.090716,1.109,-58.773959,0.769,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.090759,0.827,-58.779084,1.326,2,13.629,-0,14.301,-0,13.921,-0,13.424,-0,13.286,-0
155.090769,0.879,-58.779371,0.896,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.090793,1.083,-58.773988,0.851,2,13.361,-0,NA,NA,NA,NA,13.188,-0,NA,NA
155.090803,0.867,-58.779377,0.893,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.090809,0.897,-58.779386,0.88,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.090825,0.867,-58.779387,0.879,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.090853,0.86,-58.779393,0.879,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.090904,1.023,-58.773998,0.795,2,13.366,-0,13.918,-0,13.585,-0,13.206,-0,13.093,-0
155.090907,0.667,-58.991008,0.963,2,13.044,0.017,14.353,0.006,13.66,0.029,12.617,0,12.149,0
155.090935,0.751,-58.779362,0.924,3,13.556,-0,14.183,-0.019,13.841,-0,13.383,-0,13.249,-0
155.090982,0.918,-58.744157,1.076,3,14.898,-0,15.823,-0.079,15.252,-0,14.624,-0,14.251,-0
155.09106,0.853,-58.773982,0.872,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.091108,0.882,-58.773986,0.885,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.091182,0.894,-58.773984,0.851,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.091195,0.906,-58.773988,0.852,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.09133,0.899,-58.773973,0.904,4,13.314,0.053,13.883,0,13.561,-0,13.112,-0,13.056,-0
155.091524,1.063,-58.434875,0.973,3,14.907,-0,15.452,-0,15.134,-0,14.788,-0,NA,NA
155.091829,1.159,-58.434711,1.36,3,14.913,-0,15.483,-0,15.122,-0,14.744,-0,14.672,-0
155.092627,1.107,-58.435021,1.309,2,14.799,-0,15.459,-0.036,NA,NA,NA,NA,14.519,-0
155.092635,0.944,-58.648201,1.061,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.092655,0.945,-58.648194,1.06,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.092717,1.088,-58.64818,0.754,2,13.745,-0,14.188,-0,13.937,-0,13.672,-0,13.572,-0
155.092793,0.843,-58.648188,1.061,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.092802,0.932,-58.648115,0.986,2,13.676,-0,14.226,-0,NA,NA,NA,NA,NA,NA
155.092828,0.793,-58.648235,1.108,2,NA,NA,NA,NA,NA,NA,NA,NA,13.345,-0.029
155.092876,0.751,-58.648194,1.179,2,13.663,-0,14.158,-0.021,13.865,-0,13.593,-0,13.564,-0
155.092959,0.597,-58.607144,0.721,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.092986,0.544,-58.60715,0.698,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.093003,0.616,-58.607107,0.787,3,12.583,0.021,13.162,0.015,12.886,0.009,12.424,0.035,12.353,0.04
155.093021,0.471,-58.607179,0.63,3,NA,NA,NA,NA,NA,NA,NA,NA,12.189,-0.01
155.093023,0.467,-58.607177,0.618,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.09303,0.471,-58.607173,0.647,3,NA,NA,NA,NA,NA,NA,NA,NA,12.278,0.034
155.094079,1.233,-58.79643,1.171,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.094125,1.187,-58.796573,1.108,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.094598,1.218,-58.796406,1.04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.09487,1.502,-58.624069,0.948,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.094921,0.975,-58.450547,0.857,3,13.729,0.006,14.361,0.023,14,0.018,13.569,0.031,13.369,0.025
155.094986,0.989,-58.450555,0.869,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.095077,1.281,-58.624051,1.031,3,NA,NA,NA,NA,NA,NA,NA,NA,13.696,-0.031
155.0952,0.942,-58.450523,0.887,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.095201,0.947,-58.450519,0.888,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.095228,0.95,-58.450513,0.926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.095238,1.007,-58.450544,0.861,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.095239,1.007,-58.450544,0.87,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.095284,1.108,-58.450544,1.005,4,13.664,0.045,14.528,0.206,14.016,-0,13.469,-0,13.302,-0
155.095314,0.596,-58.624538,1.317,2,NA,NA,14.624,-0,NA,NA,NA,NA,NA,NA
155.095365,0.526,-58.575416,0.423,4,10.104,0.021,12.121,0.018,11.084,0.019,NA,NA,NA,NA
155.095365,0.437,-58.575428,0.375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.095378,1.087,-58.624167,1.074,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.095424,0.378,-58.575401,0.362,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.09546,1.224,-58.796221,1.399,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.095477,0.971,-58.450498,0.927,3,13.658,-0,14.376,-0.014,NA,NA,NA,NA,NA,NA
155.095507,1.046,-58.624235,1.059,3,NA,NA,NA,NA,NA,NA,NA,NA,13.441,-0.033
155.095537,1.121,-58.796049,1.369,3,14.231,-0,15.178,-0.043,NA,NA,NA,NA,13.634,-0
155.095593,1.115,-58.624221,1.086,3,13.979,-0,14.533,-0.029,NA,NA,NA,NA,NA,NA
155.095855,1.001,-58.796579,1.434,3,NA,NA,15.157,-0,NA,NA,NA,NA,NA,NA
155.096487,0.904,-58.59495,0.963,3,15.485,-0,16.855,-0,16.324,-0,14.824,-0,14.222,0.024
155.096541,0.63,-58.795984,0.468,2,14.198,0.006,15.116,-0,14.616,0.006,13.858,0.073,13.543,0.006
155.096963,1.112,-58.441281,1.123,4,14.049,-0,14.899,-0,14.544,-0,13.95,-0,13.691,-0.03
155.097,0.987,-58.441209,0.974,3,14.197,0.008,14.906,0.021,14.497,0.006,13.979,0.018,13.741,0.006
155.097007,1.543,-58.594295,0.946,2,NA,NA,NA,NA,NA,NA,NA,NA,14.443,-0.064
155.097072,1.019,-58.441235,1.075,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.097084,1,-58.441223,1.02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.097085,0.951,-58.441211,1.045,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
